tweet_id,created_at_dt,text_display,rag_context,themes_list,primary_label,sentiment_label,llm_urgency_0_3,llm_severity_0_3,status,summary_1l,author,assigned_to,llm_summary,llm_reply_suggestion,routing_team
1892961581257867422,2025-02-21 15:36:25,Toujours en attente depuis trois mois de la résolution de mon dossier de raccordement à la fibre optique <NL> <BRAND:free> <BRAND:freemobile> <BRAND:freebox>. Service 3244 inefficace.,"On active une analyse rapide. Bonjour, pour récupérer votre mot de passe Free Foot, vous pouvez utiliser l'option 'Mot de passe oublié' sur la page de connexion ou contacter notre service cl... Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client en MP pour que nous analysions la s","[""Freebox""]",Freebox,négatif,3,3,open,"Problème de raccordement fibre depuis 3 mois, service inefficace.",nuitsoxygene,Technique,"Problème de raccordement fibre depuis 3 mois, service inefficace.",Nous sommes désolés pour cette attente. Un conseiller vous contacte sous 24h pour résoudre votre problème de raccordement fibre.,Technique
1892977970517627308,2025-02-21 16:41:32,"<BRAND:free> faut aller se faire foutre avec votre service client à chier, votre wifi a chier, rien ne vous appartient vous vous faites du blé en louant les services des autres. Vous êtes honteux, une entreprise de cette envergure ne devrais pas avoir un service aussi excecrable.",On regarde cela. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Envoyez-nous votre n° client en DM pour vérification.,"[""Freebox""]",Freebox,négatif,3,3,open,Client mécontent de la qualité du service et du wifi Freebox.,souley_chag,Freebox,Client mécontent de la qualité du service et du wifi Freebox.,Nous sommes désolés que vous rencontriez ces difficultés. Un conseiller vous contactera rapidement pour résoudre ce problème.,Freebox
1892982436465635798,2025-02-21 16:59:17,"<BRAND:free> <USER> Ma mère travaille en télé travail. 4j qu’elle ne peut pas travailler et free ne nous a rien proposer pour régler le soucis, et on arrive meme pas a les joindre. La seule fois où on a eu un technicien en ligne, il nous a envoyé un message et a quitté la conv sans mm qu’on parle","Bonne nouvelle, on s’en occupe rapidement. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Transmettez-nous votre identifiant client en message privé, svp.","[""Problème réseau""]",Problème réseau,négatif,3,2,open,"Problème réseau depuis 4 jours, difficulté à joindre le support.",souley_chag,Technique,"Problème réseau depuis 4 jours, difficulté à joindre le support.",Nous sommes désolés pour ces désagréments. Nous allons relayer votre demande en urgence. Merci de nous transmettre votre identifiant client en MP pour accélérer le traitement.,Technique
1893201314336723330,2025-02-22 07:29:01,"<BRAND:free> <USER> Et pour changer de box (en panne) et souscrire une box pop c'est possible ? La page dit ""momentanément indisponible"". Merci.","Désolés pour la situation rencontrée. Nous comprenons votre frustration et nous excusons pour cette situation. Pour une Freebox défaillante, le remplacement est normalement pris en charge sous garan... Transmettez en DM votre identifiant client et la référence de votre box/TV.","[""Freebox""]",Freebox,négatif,2,2,open,Problème de disponibilité pour changer de Freebox.,HerveCAUSSE,Freebox,Problème de disponibilité pour changer de Freebox.,"Bonjour, nous sommes désolés pour ce contretemps. Pour résoudre ce problème, veuillez nous transmettre votre identifiant client et la référence de votre box en message privé. Nous vous aiderons rapidement.",Freebox
1893233466885443796,2025-02-22 09:36:47,"5eme jour sans internet chez <BRAND:free> <NL> La box est sur l’étape 2 depuis mardi, je n’en peux plus de cette étape 2!","Bien reçu, on vérifie. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""Freebox""]",Freebox,négatif,3,3,open,Problème de connexion Freebox depuis 5 jours.,yepadenom,Technique,Problème de connexion Freebox depuis 5 jours.,Désolé pour ce dysfonctionnement. Nous allons accélérer la résolution. Merci d'envoyer votre identifiant en MP.,Technique
1893240166929535058,2025-02-22 10:03:25,Honte à <BRAND:free> car une panne fibre il mette 15 jours à venir dépanner alors que j’ai signalé que j’avais besoin du réseau pour les personnes atteint de maladie qui peuvent avoir besoin de moi! Et je reste injoignable. <BRAND:freebox> 15 sans internet!! J’espère aussi un geste commercial,On regarde cela. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Envoyez-nous votre n° client en DM pour vérification.,"[""Freebox""]",Freebox,négatif,3,3,open,Problème fibre non résolu depuis 15 jours pour raisons médicales.,Djnono49,Technique,Problème fibre non résolu depuis 15 jours pour raisons médicales.,Nous sommes désolés pour cette situation. Nous allons accélérer l'intervention. Merci d'envoyer vos coordonnées en MP.,Technique
1893277419311628443,2025-02-22 12:31:26,"<USER> <BRAND:free> <BRAND:freebox> C’est une honte … pareil pour moi, je suis en teletravail a 100% et si ça dure je risque de perdre mon emploi … honte a Free","Bonne nouvelle, on s’en occupe rapidement. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Transmettez-nous votre identifiant client en message privé, svp.","[""Freebox""]",Freebox,négatif,3,3,open,Client en télétravail inquiet pour son emploi à cause de problèmes Freebox.,erisot777,Technique,Client en télétravail inquiet pour son emploi à cause de problèmes Freebox.,Nous sommes désolés pour ces désagréments. Pouvez-vous nous transmettre votre identifiant client en MP ? Nous allons traiter votre problème en priorité.,Technique
1893284009448268220,2025-02-22 12:57:38,"<BRAND:free> rendez-moi internet peut être nan ? <NL> Ça fait deux jours que j’appelle, avant hier on me dit X, hier Y, et la Z frr <NL> Faut pas prendre les gens pour des cons nn plus.","On comprend votre agacement et on s’en occupe. Bonjour, désolé pour ce incident. Pouvez-vous nous confirmer l'URL exacte où vous rencontrez cette erreur? Nous allons examiner cela pour vous. Un DM avec votre n° client nous permet d’agir vite.","[""Problème réseau""]",Problème réseau,négatif,3,3,open,"Problème réseau depuis 2 jours, réponses contradictoires.",NadjiBoyy,Technique,"Problème réseau depuis 2 jours, réponses contradictoires.","Bonjour, nous sommes sincèrement désolés pour ces désagréments. Nous allons mobiliser notre équipe technique pour résoudre votre problème rapidement. Merci de nous fournir votre numéro de client par message privé pour accélérer le traitement.",Technique
1893288969132994963,2025-02-22 13:17:20,<BRAND:free> <BRAND:freebox> BONJOUR <NL> Mon chat a ouvert et a sectionné le fil rouge de mon boîtier fibre. HIER votre technicien est venu réparer et a fait ça avec .. DU SCOTCH ça n’a pas tenu et je suis en guerre avec votre assistance pour avoir un nv rendez-vous mais je dois attendre que -,"On lance les vérifications à l’instant. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Transmettez-nous votre identifiant client en message privé, svp.","[""Freebox""]",Freebox,négatif,2,2,open,"Fil fibre sectionné, réparation au scotch, attente pour un nouveau rendez-vous.",_angax,Technique,"Fil fibre sectionné, réparation au scotch, attente pour un nouveau rendez-vous.",Nous sommes désolés pour ce désagrément. Un technicien va vous recontacter rapidement pour programmer une intervention. Merci de votre patience.,Technique
1893323932419137804,2025-02-22 15:36:16,<USER> <BRAND:free> <BRAND:freebox> Bon courage à vous,"Merci pour votre message. Bonjour, vous pouvez nous envoyer un message privé ici même pour que nous puissions vous aider. 😊. Envoyez-nous votre n° client en DM pour vérification.","[""Autre""]",Autre,positif,0,0,closed,Message de soutien à l'équipe Free.,Djnono49,SAV Mobile,Message de soutien à l'équipe Free.,Merci pour votre soutien ! Nous sommes là pour vous aider. 😊,SAV Mobile
1893333354717556967,2025-02-22 16:13:42,<BRAND:free> On fait comment pour vous joindre quand on est plus client??? <BRAND:freebox> <BRAND:free> le code barre de retour colis n est pas accepté que ce soit en consigne ou en boutique!! Je fais comment pour vous rendre le matériel. Vu que mon accès à mon espace client est fermé je tente ici,On active une analyse rapide. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Envoyez-nous votre n° client en DM pour vérification.,"[""Résiliation""]",Résiliation,négatif,2,2,open,Client ne peut pas retourner sa Freebox après résiliation.,JROSSOfficiel,Résiliation,Client ne peut pas retourner sa Freebox après résiliation.,"Bonjour, désolé pour ce contretemps. Envoyez-nous votre numéro client en MP pour vérifier votre situation et vous aider rapidement.",Résiliation
1893408127933927821,2025-02-22 21:10:50,<BRAND:free> C’est quand qu’on a de la connexion sinon s'il vous plaît,"Bien reçu, on vérifie. Bonjour, nous sommes désolés pour cette situation. (thème: []). Un DM avec votre n° client nous permet d’agir vite.","[""Problème réseau""]",Problème réseau,négatif,3,2,open,"Problème de connexion, demande d'intervention rapide.",pinkmatt3rr,Technique,"Problème de connexion, demande d'intervention rapide.",Désolé pour ce désagrément. Envoyez-nous votre n° client en MP pour une prise en charge rapide.,Technique
1893692305552416904,2025-02-23 16:00:03,"<BRAND:free> <NL> Bonjour, <NL> Je vous ai écrit à 3 reprises par mail : inscription@freetelecom.f suite à vos relances concernant la restitution du matériel. <NL> J'ai précisé le relais colis concerné ainsi que le bordereau ! <NL> Jamais eu de réponse. <NL> Et aujourd'hui je reçois la facture n°1350928431","Désolés pour la situation rencontrée. Bonjour, nous sommes désolés pour ce retard. Pouvez-vous nous confirmer votre numéro de client ou adresse e-mail en MP pour que nous vérifiions l'état de votre commande? (thème: []). Transmettez-nous votre identifiant client en message privé, svp.","[""Résiliation""]",Résiliation,négatif,2,2,open,Client insatisfait de l'absence de réponse pour la restitution du matériel.,florian_harris,SAV Mobile,Client insatisfait de l'absence de réponse pour la restitution du matériel.,Désolé pour ce contretemps. Nous allons vérifier votre dossier. Merci de nous transmettre vos infos en MP.,SAV Mobile
1893978033565909033,2025-02-24 10:55:26,"Scandaleux ! J’ai souscrit à la fibre chez <BRAND:free>, le technicien a coupé mon ancienne connexion <USER> et maintenant je n’ai plus internet. Service client qui me balade, aucun rendez-vous garanti, je suis bloqué. C’est ça l’accueil d’un nouveau client ? Urgent ! #Free #Freebox","On lance les vérifications à l’instant. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Transmettez-nous votre identifiant client en message privé, svp.","[""Freebox""]",Freebox,négatif,3,3,open,"Client sans internet après intervention fibre, rendez-vous non honoré.",arnaudbasement,Technique,"Client sans internet après intervention fibre, rendez-vous non honoré.",Désolé pour ce contretemps. Nous allons accélérer les vérifications. Veuillez nous transmettre votre identifiant client en MP pour une assistance prioritaire.,Technique
1893986492210405582,2025-02-24 11:29:02,<BRAND:free> : Hello ! Je souhaite passer à la fibre chez vous. Je suis sans engagement auprès d'un autre opérateur. comment procéder pour que vous preniez en charge le passage à la fibre et la résiliation de l'autre abonnement avec migration du numéro de téléphone fixe ?,On teste votre route vers le réseau. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que nous puissions examiner et corriger cela rapi,"[""Portabilité""]",Portabilité,positif,1,1,open,Client souhaite migrer vers la fibre avec portabilité de numéro.,Neo_Dessinator,Portabilité,Client souhaite migrer vers la fibre avec portabilité de numéro.,"Bonjour ! Merci pour votre demande. Pour vous accompagner au mieux, pourriez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé ? Nous pourrons ainsi examiner votre situation et vous guider dans les démarches de portabilité. 😊",Portabilité
1893999933969084503,2025-02-24 12:22:27,<USER> <BRAND:free> Non non je suis le seul de mon bâtiment à pas avoir de wifi alors que tous les branchements sont OK d’après les 2 techniciens qui sont venus. Le problème viendrai de Free qui n’envoie pas de signal.,Merci pour l’alerte — on va régler ça. Nous sommes désolés pour ces désagréments. Pouvez-vous nous confirmer si le redémarrage de la Freebox résout temporairement le incident? Nous pouvons également... Un DM avec votre n° client nous permet d’agir vite.,"[""Freebox""]",Freebox,négatif,3,3,open,Problème de signal Freebox malgré interventions techniques.,LoloHijo,Technique,Problème de signal Freebox malgré interventions techniques.,"Désolé pour ce problème persistant. Pour agir rapidement, envoyez-nous un DM avec votre numéro client.",Technique
1894096818209763449,2025-02-24 18:47:26,Bon <BRAND:free> c’est possible d’avoir internet ? Nan parce que j’veux bien j’ai changé d’offre je paie plus cher mais si c’est pour avoir la box qui redémarre en boucle c’est pas la peine,"Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette attente. Pouvez-vous nous préciser votre demande ou nous envoyer un message privé pour que nous puissions vous aider rapidement?","[""Freebox""]",Freebox,négatif,3,3,open,Client paie plus cher mais sa Freebox redémarre en boucle.,Darylia22,Technique,Client paie plus cher mais sa Freebox redémarre en boucle.,Désolé pour ces soucis. On va vérifier votre installation. Envoyez-nous un MP avec vos infos.,Technique
1894349889405898789,2025-02-25 11:33:03,"<USER>, cela fait maintenant 20 ans que mes parents sont fidèles à vos services avec <BRAND:free>. Depuis maintenant 5 jours il n’ont plus d’internet et aucune solution n’est proposée par vos services pour envoyer un technicien. <BRAND:free> est en perte de professionnalisme…..","On lance un diagnostic ciblé. Nous comprenons votre frustration et vous remercions pour votre patience. Une incident est effectivement en cours sur les boîtes mail Zimbra. Nos équipes travaillent activement pour rétablir le service au plus vite. Nous vous tiendrons informé des avancées. (thème: [""['","[""Problème réseau""]",Problème réseau,négatif,3,3,open,"Problème réseau depuis 5 jours, pas de technicien envoyé.",Rom1gmax,Technique,"Problème réseau depuis 5 jours, pas de technicien envoyé.","Nous sommes désolés pour ce désagrément. Un incident est en cours, nos équipes travaillent sans relâche pour rétablir le service rapidement. Merci pour votre compréhension.",Technique
1894364485210484959,2025-02-25 12:31:03,"<BRAND:free> Ma free box pop marche pas. J'ai souscrit un abonnement il y a deux semaines, j'ai reçu la box mais elle fonctionne pas et je sais pas quoi faire. <USER> a l'aide.","Bien reçu, on vérifie. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""Freebox""]",Freebox,négatif,2,2,open,Freebox Pop non fonctionnelle depuis la souscription.,MysticTurtle0,Freebox,Freebox Pop non fonctionnelle depuis la souscription.,Désolé pour ce problème. Contactez-nous en MP avec votre identifiant pour une assistance rapide !,Freebox
1894384652229452060,2025-02-25 13:51:11,<BRAND:freebox> Impossible pour vos services de prendre en compte ma demande de résiliation... Cela traine et on ne revient pas vers moi... <NL> Je bloque les prélèvements le mois prochain et dépose ma delta devant votre boutique ?,On teste votre route vers le réseau. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que nous puissions examiner et corriger cela rapi,"[""Résiliation""]",Résiliation,négatif,3,3,open,Demande de résiliation bloquée et absence de retour.,Snoopbabas,Résiliation,Demande de résiliation bloquée et absence de retour.,Désolé pour ce contretemps. Nous allons accélérer le traitement de votre demande. Merci de nous transmettre vos infos en MP.,Résiliation
1894482892274700572,2025-02-25 20:21:33,<BRAND:free> c’est quoi le but de payer une PUTAIN DE FIBRE ET AVOIR LA NOUVELLE FREEBOX DELTA SI CEST POUR BUG TOUS LES 2 MINUTES ET FREEZE CONSTAMMENT EN PLEINE GAME TOUTES LES 30 SECONDES,"On est là pour vous aider, désolés pour le désagrément. Nous sommes désolés pour cette situation, <USERNAME>. Pouvez-vous me confirmer votre numéro de ligne ou d'abonné en MP pour que je vérifie l'état de l'incident... (thème: [""['Reseau/Internet'""). Pouvez-vous nous transmettre votre numéro de clie","[""Freebox""]",Freebox,négatif,3,3,open,Problèmes récurrents de freeze avec la Freebox Delta pendant les jeux.,wa7chito_212,Technique,Problèmes récurrents de freeze avec la Freebox Delta pendant les jeux.,Désolés pour ces perturbations. Pouvez-vous nous fournir votre numéro de ligne en MP pour identifier l'incident ?,Technique
1894498510629654705,2025-02-25 21:23:37,"c'est quoi ce délire <USER> <BRAND:free> <NL> On peut plus mettre pause et avancer les pubs ? C’est un truc de fou comment la technologie régresse, ça fait 10 ans qu’on pouvait le faire.",Merci pour l’alerte — on va régler ça. Nous sommes désolés pour cette situation. Pouvez-vous nous transmettre votre numéro de compte ou d'abonné en message privé pour que nous puissions examiner et résoudre ce incident au plus vite?,"[""Freebox""]",Freebox,négatif,2,2,open,Problème de contrôle des pubs sur Freebox.,damien42123,Freebox,Problème de contrôle des pubs sur Freebox.,Désolé pour ce désagrément. On va régler ça. Merci d'envoyer vos infos en MP.,Freebox
1894721200129012015,2025-02-26 12:08:30,"Possible d'avoir une information sur la panne Freebox a Epinay sur seine, du 17/02/2025 à 8h au 21/02/2025 à 18h <NL> Nous sommes le 26/012/2025 toujours pas de connexion . <NL> Les rendez-vous téléphoniques pris en boutique , ne sont pas respectés c'est épuisant #freebox <BRAND:free>","Merci pour votre message. Bonjour, vous pouvez examiner l'éligibilité de votre adresse à la fibre Free en utilisant notre outil en ligne sur le site de Free. Nous déployons progressivement notre réseau, et les mises à jour sont régulières. N'hésitez pas à consulter régulièrement pour suivre l'avancé","[""Freebox""]",Freebox,négatif,3,3,open,"Problème Freebox depuis le 17/02/2025 à Epinay, pas de connexion, rendez-vous non respectés.",Lasse60540931,Freebox,"Problème Freebox depuis le 17/02/2025 à Epinay, pas de connexion, rendez-vous non respectés.","Bonjour, nous sommes désolés pour ces désagréments. Notre équipe technique est mobilisée pour résoudre ce problème. Un nouveau rendez-vous vous sera proposé rapidement.",Freebox
1894843689123418306,2025-02-26 20:15:14,"J’ai plus internet avec ma freebox, <BRAND:freebox> <USER> AIDEZ MOII j’en ai besoin pour travailler 😔","Merci pour votre message. Bonjour, vous pouvez nous envoyer un message privé ici même pour que nous puissions vous aider. 😊. Envoyez-nous votre n° client en DM pour vérification.","[""Freebox""]",Freebox,négatif,3,2,open,Problème de connexion Freebox pour télétravail,Menulis___,Freebox,Problème de connexion Freebox pour télétravail,"Bonjour, désolé pour ce problème. Envoyez-nous un MP avec votre n° client pour vous aider rapidement.",Freebox
1894886009415889099,2025-02-26 23:03:24,"<BRAND:free> Bonsoir, j'essaie d'appeler le service client ce mercredi soir vers 19 h. Après plusieurs interlocuteurs, je n'ai toujours pas de réponse concernant ma demande de rétractation pour ma commande réalisée ce mardi. Je suis vraiment déçu et vraiment peur de perdre mes numéros.",On teste votre route vers le réseau. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que nous puissions examiner et corriger cela rapi,"[""Résiliation""]",Résiliation,négatif,3,3,open,"Client déçu par l'attente en résiliation, craint de perdre ses numéros.",GamersLivePlus,SAV Mobile,"Client déçu par l'attente en résiliation, craint de perdre ses numéros.","Bonjour, nous sommes désolés pour cette attente. Envoyez-nous votre numéro de ligne en MP pour traiter votre rétractation rapidement.",SAV Mobile
1895292960826368084,2025-02-28 02:00:29,"<BRAND:free> la wifi qui marche pas, 4g qui marche pas, 5g qui marche pas y’en a marre !!!","Bonne nouvelle, on s’en occupe rapidement. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Transmettez-nous votre identifiant client en message privé, svp.","[""Freebox""]",Freebox,négatif,3,3,open,"Problèmes de connexion WiFi, 4G et 5G avec la Freebox.",Nathan378243,Technique,"Problèmes de connexion WiFi, 4G et 5G avec la Freebox.",Désolé pour ces problèmes de connexion. On va vous aider à résoudre ça. Envoyez-nous votre identifiant client en MP pour qu'on puisse agir vite !,Technique
1895415688615076119,2025-02-28 10:08:09,<BRAND:free> bonjour je viens de commander une box free mais je me suis tromper de compte bancaire ?,"On passe en revue la configuration. Bonjour, nous sommes à votre écoute. Pouvez-vous nous en dire plus sur votre demande afin que nous puissions vous orienter au mieux? Envoyez-nous votre n° client en DM pour vérification.","[""Freebox""]",Freebox,négatif,2,2,open,Erreur de compte bancaire pour commande Freebox.,blackice747,Freebox,Erreur de compte bancaire pour commande Freebox.,"Bonjour, nous sommes désolés pour cette erreur. Veuillez nous envoyer votre numéro de client en message privé pour que nous puissions vous aider à corriger cela.",Freebox
1895802554505904616,2025-03-01 11:45:25,<BRAND:free> Bonjour une question sur votre offre freebox pop : l'ONT est déportable ou c'est inclus forcement dans la box (PTO dans le garage...) ? <NL> Autre question : le boitier TV est en wifi ou en CPL ? <NL> Merci et bonne journée,"Merci pour l’info! Bonjour, désolé pour ce désagrément. Pouvez-vous examiner si votre Freebox est bien connectée à Internet et redémarrée? Si le incident persiste, je peux vous a... Pouvez-vous nous transmettre votre numéro de ligne ou identifiant client en message privé pour que nous puissions suiv","[""Freebox""]",Freebox,neutre,1,1,closed,Demande info sur l'ONT et le boîtier TV de la Freebox Pop.,vincent_davy,Freebox,Demande info sur l'ONT et le boîtier TV de la Freebox Pop.,Bonjour ! L'ONT de la Freebox Pop peut être déporté. Le boîtier TV utilise le WiFi. Besoin d'aide supplémentaire ?,Freebox
1896163290499502341,2025-03-02 11:38:52,"<BRAND:freebox> Salut, mes parents n'ont plus internet depuis Vendredi, impossible d'avoir quelqu'un au téléphone. Ce serait possible d'avoir de l'aide, sachant qu'ils sont abonnés chez vous depuis plus de 15 ans ? Merci","On vérifie les paramètres de ligne. Bonjour, nous sommes au courant de cet incident et nos équipes travaillent activement pour rétablir le service au plus vite. Malheureusement, nous ne pouvons pas encore communiquer de délai précis, mais nous vous tiendrons informés des avancées. Merci pour votre p","[""Freebox""]",Freebox,négatif,3,3,closed,"Problème Freebox depuis 3 jours, SAV injoignable.",Fourie_Brice,Technique,"Problème Freebox depuis 3 jours, SAV injoignable.","Bonjour, nous sommes désolés pour ce problème. Nous travaillons activement à sa résolution. Merci pour votre patience.",Technique
1896503249823568107,2025-03-03 10:09:44,Ne pas avoir internet et utiliser sa 5g à foison sans savoir quand est ce que j'aurais de nouveau du net est un peu chiant <BRAND:freebox> y a moyen d'accélérer la procédure de déménagement ou pas mort de rire,"Bien reçu, on vérifie. Bonjour, nous sommes désolés pour cette difficulté. Le code erreur 1330 peut être lié à un incident de compatibilité ou de connexion. Pouvez-vous examiner que votre Freebox est bien allumée et connectée à Internet? Si le incident persiste, nous pouvons vous aider à le résoudre","[""Freebox""]",Freebox,négatif,2,2,open,"Problème Freebox déménagement, pas de connexion internet.",KireiYouss,Freebox,"Problème Freebox déménagement, pas de connexion internet.","Bonjour, désolé pour ce problème. Nous allons accélérer la procédure de déménagement. Veuillez vérifier que votre Freebox est bien allumée et connectée. Si le problème persiste, nous vous aiderons à le résoudre.",Freebox
1896515083293036711,2025-03-03 10:56:46,"<BRAND:free> <BRAND:freebox> Bonjour Free, 1 mois et demi que j'attends d'être raccordé et toujours impossible d'avoir un rendez vous. Et il parait que mon dossier est prioritaire depuis plus de 15 jours...","Navrés pour la gêne occasionnée. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si votre Freebox est bien allumée et si le incident persiste? Nous allons examine... Un DM avec votre n° client nous permet d’agir vite.","[""Freebox""]",Freebox,négatif,3,3,open,"Client en attente de raccordement Freebox depuis 1,5 mois.",vincent_garin,Freebox,"Client en attente de raccordement Freebox depuis 1,5 mois.","Bonjour, nous sommes sincèrement désolés pour cette attente prolongée. Un conseiller vous contactera sous 24h pour résoudre ce problème. Merci pour votre patience.",Freebox
1896527580620365942,2025-03-03 11:46:25,"Bonjour <BRAND:free>, pourquoi je n'arrive pas à joindre vos services ??? <NL> Jai accès qu'au service vocal qui ne répond pas à mes questions.","On s’en charge immédiatement. Bonjour, nous n'avons pas bien compris votre message. Pouvez-vous préciser votre demande pour que nous puissions vous aider? (thème: []). Pouvez-vous nous transmettre votre numéro de client en message privé pour que nous accélérions la prise en charge?","[""Service après-vente""]",Service après-vente,négatif,2,2,open,Client ne parvient pas à joindre le service client vocal.,Ryyyyyyad,SAV Mobile,Client ne parvient pas à joindre le service client vocal.,"Bonjour, nous sommes désolés pour ce contretemps. Pour vous aider au mieux, pourriez-vous nous préciser votre demande et nous transmettre votre numéro de client en message privé ?",SAV Mobile
1896567290294067549,2025-03-03 14:24:13,"<BRAND:freebox> bonjour, j'ai reçu un email que vous m'informiez que je n'ai retourné pas la free box. Mais j'avais les envoyés dedans le délai correct.",On regarde cela. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Envoyez-nous votre n° client en DM pour vérification.,"[""Freebox""]",Freebox,négatif,2,2,open,Client conteste le retour de sa Freebox dans les délais.,pedro1807,Freebox,Client conteste le retour de sa Freebox dans les délais.,"Bonjour, nous sommes désolés pour ce désagrément. Pour vérifier votre dossier, merci de nous envoyer votre numéro de client par message privé. Nous vous aiderons rapidement.",Freebox
1896576881581060443,2025-03-03 15:02:19,"Coucou! <USER> <BRAND:freebox>, 1 <NL> semaine que nos salariés ne peuvent travailler à cause d’une panne Free. Plein de tickets ouverts, un technicien va passer mais ne passe pas… si jamais ça peut accélérer les choses y’a un <USER> pas loin 😉",Merci pour l’alerte — on va régler ça. Nous sommes désolés pour ces désagréments. Pouvez-vous nous confirmer si le redémarrage de la Freebox résout temporairement le incident? Nous pouvons également... Un DM avec votre n° client nous permet d’agir vite.,"[""Freebox""]",Freebox,négatif,3,3,open,Panne Freebox persistante malgré plusieurs tickets ouverts.,Yvanleman,Technique,Panne Freebox persistante malgré plusieurs tickets ouverts.,"Désolé pour ce dysfonctionnement prolongé. Nous comprenons l'urgence. Un technicien est prévu, mais en cas de retard, merci de nous le signaler. Votre numéro client en MP nous aidera à accélérer l'intervention.",Technique
1896866546024362018,2025-03-04 10:13:21,<USER> Grr <BRAND:freebox> <BRAND:free> <URL>,"On lance un diagnostic ciblé. Bonjour, nous sommes désolés pour cette situation. Transmettez-nous votre identifiant client en message privé, svp.","[""Freebox""]",Freebox,négatif,2,2,open,"Problème Freebox, demande d'identifiant client en MP.",xuoan,Freebox,"Problème Freebox, demande d'identifiant client en MP.",Désolé pour ce désagrément. Pouvez-vous nous transmettre votre identifiant client en message privé pour que l'on puisse vous aider au plus vite ?,Freebox
1896921665113915789,2025-03-04 13:52:22,"<BRAND:free> Bonjour, j’ai un soucis avec ma fibre depuis le 7 février. Possible de me venir en aide s’il vous plaît?",On regarde cela. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Envoyez-nous votre n° client en DM pour vérification.,"[""Problème réseau""]",Problème réseau,négatif,2,2,open,"Problème fibre depuis le 7 février, demande d'aide.",Pluto1790,Technique,"Problème fibre depuis le 7 février, demande d'aide.","Bonjour, nous sommes désolés pour ce problème. Pour vous aider au mieux, pourriez-vous nous envoyer votre numéro de client en message privé ?",Technique
1896947024895115718,2025-03-04 15:33:08,<BRAND:free> comment avoir quelqu’un quand on veut passer à la fibre et avoir un installateur compétent ?,"OK, on s’en occupe. Bonjour, nous sommes désolés pour cette désagrément. Ce message d'erreur peut survenir en cas de suspicion de spam ou d'envois massifs depuis une IP. Nous vous invitons à examiner votre configuration ou à utiliser un autre serveur d'envoi. (thème: []). Pouvez-vous nous écrire en","[""Freebox""]",Freebox,négatif,2,2,open,Demande d'assistance pour installation fibre avec installateur compétent.,DavidGaizord,Freebox,Demande d'assistance pour installation fibre avec installateur compétent.,"Bonjour, nous sommes désolés pour ce contretemps. Pour organiser l'installation de la fibre, veuillez nous contacter via notre service dédié. Merci !",Freebox
