intent,subintent,tone,urgency_bucket,opener,body,cta,reply,tags,lang,length,source_intent_col,source_theme_col,source_sentiment_col
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,normal,On passe en revue la configuration.,"Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou...",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"On passe en revue la configuration. Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou... Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation']""]",brief,normal,Merci pour votre retour.,"Bonjour, nous sommes désolés pour cette situation. Nos équipes techniques sont mobilisées pour résoudre cette incident dans les meilleurs délais. Nous vous tiendrons informé des avancées via votre ticket en cours. Merci de votre patience.",Transmettez en DM votre identifiant client et un bref descriptif du souci.,"Merci pour votre retour. Bonjour, nous sommes désolés pour cette situation. Nos équipes techniques sont mobilisées pour résoudre cette incident dans les meilleurs délais. Nous vous tiendrons informé des avancées via votre ticket en cours. Merci de votre patience. Transmettez en DM votre identifiant client et un bref descriptif du souci.","[""['box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",tech,normal,"Bien reçu, on vérifie.","Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer votre numéro de ligne ou adresse postale en MP pour que nous puissions examiner l'état de votre installation et vous proposer une solution rapidement ?",Envoyez-nous votre identifiant client en DM ; on lance l’examen.,"Bien reçu, on vérifie. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer votre numéro de ligne ou adresse postale en MP pour que nous puissions examiner l'état de votre installation et vous proposer une solution rapidement? Envoyez-nous votre identifiant client en DM ; on lance l’examen.","[""['box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",brief,normal,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser votre demande ou incident afin que nous puissions vous aider rapidement ? (thème: [""['Support/SAV/Reclamation']""])",Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution ?,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser votre demande ou incident afin que nous puissions vous aider rapidement? (thème: [""['Support/SAV/Reclamation']""]). Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution?","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",neg,low,"On est là pour vous aider, désolés pour le désagrément.","Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer votre numéro de ligne ou adresse postale en MP pour que nous puissions examiner l'état de votre installation et vous proposer une solution rapidement ?",Un DM avec votre n° client nous permet d’agir vite.,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer votre numéro de ligne ou adresse postale en MP pour que nous puissions examiner l'état de votre installation et vous proposer une solution rapidement? Un DM avec votre n° client nous permet d’agir vite.","[""['box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,low,On passe en revue la configuration.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons exa...",Envoyez-nous votre n° client en DM pour vérification.,"On passe en revue la configuration. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons exa... Envoyez-nous votre n° client en DM pour vérification.","[""['box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",tech,low,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour ce délai anormalement long. Pouvez-vous nous transmettre votre numéro de compte ou l'adresse email associée à votre demande po... (thème: [""['Support/SAV/Reclamation']""])",Contactez-nous en message privé avec votre n° client pour ouvrir l’analyse.,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour ce délai anormalement long. Pouvez-vous nous transmettre votre numéro de compte ou l'adresse email associée à votre demande po... (thème: [""['Support/SAV/Reclamation']""]). Contactez-nous en message privé avec votre n° client pour ouvrir l’analyse.","[""['support/sav/reclamation'"", ""'insatisfaction/colère']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",tech,low,On mobilise l’équipe technique.,"Bonjour, nous sommes désolés pour ce délai anormalement long. Pouvez-vous nous transmettre votre numéro de compte ou l'adresse email associée à votre demande po... (thème: [""['Support/SAV/Reclamation']""])",Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble ?,"On mobilise l’équipe technique. Bonjour, nous sommes désolés pour ce délai anormalement long. Pouvez-vous nous transmettre votre numéro de compte ou l'adresse email associée à votre demande po... (thème: [""['Support/SAV/Reclamation']""]). Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble?","[""['box/tv'"", ""'support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",neu,normal,On s’en charge immédiatement.,"Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou l'espace client en ligne 24/7. Comment pouvons-nous vous aider ? (thème: [""['Box/TV'"")",Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution ?,"On s’en charge immédiatement. Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou l'espace client en ligne 24/7. Comment pouvons-nous vous aider? (thème: [""['Box/TV'""). Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution?","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation']""]",tech,low,On analyse les derniers logs côté service.,"Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement ? (thème: [""['Box/TV'"")",Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble ?,"On analyse les derniers logs côté service. Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement? (thème: [""['Box/TV'""). Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble?","[""['support/sav/reclamation']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",neu,normal,On regarde cela.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser le code demandé ou le message exact reçu ? Nous allons vous aider à résoudre ce incident rapidement. (thème: [""['Box/TV'"")",Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande ?,"On regarde cela. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser le code demandé ou le message exact reçu? Nous allons vous aider à résoudre ce incident rapidement. (thème: [""['Box/TV'""). Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande?","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Insatisfaction/Colère']""]",neu,normal,On mobilise l’équipe technique.,Nous sommes désolés pour cette situation.,Envoyez-nous votre n° client en DM pour vérification.,On mobilise l’équipe technique. Nous sommes désolés pour cette situation. Envoyez-nous votre n° client en DM pour vérification.,"[""['support/sav/reclamation']""],low,neutre,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",neu,normal,On regarde cela.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons exa...",Pouvez-vous nous confirmer votre numéro de ligne ou votre identifiant client en MP pour que nous puissions examiner et résoudre le incident en urgence ?,"On regarde cela. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons exa... Pouvez-vous nous confirmer votre numéro de ligne ou votre identifiant client en MP pour que nous puissions examiner et résoudre le incident en urgence?","[""['support/sav/reclamation']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation']""]",tech,low,On passe en revue la configuration.,Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement ?,Un DM avec votre n° client nous permet d’agir vite.,On passe en revue la configuration. Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement? Un DM avec votre n° client nous permet d’agir vite.,"[""['support/sav/reclamation'"", ""'insatisfaction/colère']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,normal,On lance un diagnostic ciblé.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons exa...",Contactez-nous en message privé avec votre n° client pour ouvrir l’analyse.,"On lance un diagnostic ciblé. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons exa... Contactez-nous en message privé avec votre n° client pour ouvrir l’analyse.","[""['support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",brief,normal,On vérifie et on vous tient informé.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des... (thème: [""['Support/SAV/Reclamation']""])","Transmettez-nous votre identifiant client en message privé, svp.","On vérifie et on vous tient informé. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des... (thème: [""['Support/SAV/Reclamation']""]). Transmettez-nous votre identifiant client en message privé, svp.","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,low,On s’en charge immédiatement.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser votre demande ou incident afin que nous puissions vous aider rapidement ? (thème: [""['Support/SAV/Reclamation']""])",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"On s’en charge immédiatement. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser votre demande ou incident afin que nous puissions vous aider rapidement? (thème: [""['Support/SAV/Reclamation']""]). Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['support/sav/reclamation']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",brief,normal,On analyse les derniers logs côté service.,Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement ?,Pouvez-vous nous écrire en message privé avec votre identifiant client ?,On analyse les derniers logs côté service. Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement? Pouvez-vous nous écrire en message privé avec votre identifiant client?,"[""['support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",tech,normal,On comprend votre agacement et on s’en occupe.,Nous sommes désolés pour cette mauvaise expérience. Pouvez-vous nous en dire plus pour que nous puissions vous aider ?,Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble ?,On comprend votre agacement et on s’en occupe. Nous sommes désolés pour cette mauvaise expérience. Pouvez-vous nous en dire plus pour que nous puissions vous aider? Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble?,"[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Compte/Acces']""]",brief,normal,"On est là pour vous aider, désolés pour le désagrément.","Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des équipements ? Nous allons examiner cela en urgence avec nos équipes. (thème: [""['Support/SAV/Reclamation']""])",Pouvez-vous nous confirmer votre numéro de ligne ou votre identifiant client en MP pour que nous puissions examiner et résoudre le incident en urgence ?,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des équipements? Nous allons examiner cela en urgence avec nos équipes. (thème: [""['Support/SAV/Reclamation']""]). Pouvez-vous nous confirmer votre numéro de ligne ou votre identifiant client en MP pour que nous puissions examiner et résoudre le incident en urgence?","[""['support/sav/reclamation']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation']""]",neg,low,Bien noté.,"Bonjour, nous sommes désolés pour ce désagrément.",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"Bien noté. Bonjour, nous sommes désolés pour ce désagrément. Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['support/sav/reclamation']""],negatif,normal,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,normal,On mobilise l’équipe technique.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer votre numéro de ligne ou adresse postale en MP pour que nous puissions examiner l'... (thème: [""['Reseau/Internet'"")",Envoyez-nous votre n° client en DM pour vérification.,"On mobilise l’équipe technique. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer votre numéro de ligne ou adresse postale en MP pour que nous puissions examiner l'... (thème: [""['Reseau/Internet'""). Envoyez-nous votre n° client en DM pour vérification.","[""['support/sav/reclamation']""],low,neutre,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation']""]",tech,low,Navrés pour la gêne occasionnée.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des... (thème: [""['Support/SAV/Reclamation']""])","Transmettez-nous votre identifiant client en message privé, svp.","Navrés pour la gêne occasionnée. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des... (thème: [""['Support/SAV/Reclamation']""]). Transmettez-nous votre identifiant client en message privé, svp.","[""['support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Compte/Acces']""]",tech,low,"On est là pour vous aider, désolés pour le désagrément.","Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement ? (thème: [""['Box/TV'"")",Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution ?,"On est là pour vous aider, désolés pour le désagrément. Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement? (thème: [""['Box/TV'""). Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution?","[""['support/sav/reclamation']""],negatif,normal,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",tech,low,On vérifie et on vous tient informé.,Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement ?,Contactez-nous en message privé avec votre n° client pour ouvrir l’analyse.,On vérifie et on vous tient informé. Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement? Contactez-nous en message privé avec votre n° client pour ouvrir l’analyse.,"[""['support/sav/reclamation'"", ""'insatisfaction/colère']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",tech,low,On analyse les derniers logs côté service.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons examiner cela immédiatement avec nos équipes techniques.",Transmettez en DM votre identifiant client et un bref descriptif du souci.,"On analyse les derniers logs côté service. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons examiner cela immédiatement avec nos équipes techniques. Transmettez en DM votre identifiant client et un bref descriptif du souci.","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation']""]",neu,low,Pris en compte.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons exa...",Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande ?,"Pris en compte. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons exa... Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande?","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",neu,normal,Désolés pour la situation rencontrée.,"Bonjour, nous sommes désolés pour cette situation. Nos équipes techniques sont mobilisées pour résoudre cette incident dans les meilleurs délais. Nous vous tiendrons informé des avancées via votre ticket en cours. Merci de votre patience. (thème: [""['Box/TV'"")",Envoyez-nous votre n° client en DM pour vérification.,"Désolés pour la situation rencontrée. Bonjour, nous sommes désolés pour cette situation. Nos équipes techniques sont mobilisées pour résoudre cette incident dans les meilleurs délais. Nous vous tiendrons informé des avancées via votre ticket en cours. Merci de votre patience. (thème: [""['Box/TV'""). Envoyez-nous votre n° client en DM pour vérification.","[""['support/sav/reclamation'"", ""'insatisfaction/colère']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Insatisfaction/Colère']""]",neg,normal,"On est là pour vous aider, désolés pour le désagrément.","Nous sommes désolés pour cette mauvaise expérience. Pouvez-vous nous en dire plus sur les difficultés rencontrées pour que nous puissions vous aider ? (thème: [""['Support/SAV/Reclamation']""])",Envoyez-nous votre identifiant client en DM ; on lance l’examen.,"On est là pour vous aider, désolés pour le désagrément. Nous sommes désolés pour cette mauvaise expérience. Pouvez-vous nous en dire plus sur les difficultés rencontrées pour que nous puissions vous aider? (thème: [""['Support/SAV/Reclamation']""]). Envoyez-nous votre identifiant client en DM ; on lance l’examen.","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",neg,low,On analyse les derniers logs côté service.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons exa...","Transmettez-nous votre identifiant client en message privé, svp.","On analyse les derniers logs côté service. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons exa... Transmettez-nous votre identifiant client en message privé, svp.","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",neg,normal,On regarde cela.,"Bonjour, nous sommes désolés pour cette situation. Pour un déménagement, vous pouvez nous contacter directement via ce lien [lien assistance déménagement] ou en...",Envoyez-nous votre n° client en DM pour vérification.,"On regarde cela. Bonjour, nous sommes désolés pour cette situation. Pour un déménagement, vous pouvez nous contacter directement via ce lien [lien assistance déménagement] ou en... Envoyez-nous votre n° client en DM pour vérification.","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Compte/Acces']""]",neg,normal,On comprend votre agacement et on s’en occupe.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des équipements ? Nous allons examiner cela en urgence avec nos équipes.",Contactez-nous en message privé avec votre n° client pour ouvrir l’analyse.,"On comprend votre agacement et on s’en occupe. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des équipements? Nous allons examiner cela en urgence avec nos équipes. Contactez-nous en message privé avec votre n° client pour ouvrir l’analyse.","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,short,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,low,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour cette situation. Nos équipes techniques sont mobilisées pour résoudre cette incident dans les meilleurs délais. Nous vous tiendrons informé des avancées via votre ticket en cours. Merci de votre patience. (thème: [""['Box/TV'"")",Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution ?,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour cette situation. Nos équipes techniques sont mobilisées pour résoudre cette incident dans les meilleurs délais. Nous vous tiendrons informé des avancées via votre ticket en cours. Merci de votre patience. (thème: [""['Box/TV'""). Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution?","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation']""]",neg,normal,Bien noté.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des équipements ? Nous allons examiner cela en urgence avec nos équipes.",Transmettez en DM votre identifiant client et un bref descriptif du souci.,"Bien noté. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des équipements? Nous allons examiner cela en urgence avec nos équipes. Transmettez en DM votre identifiant client et un bref descriptif du souci.","[""['support/sav/reclamation']""],low,neutre,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",neg,low,On lance un diagnostic ciblé.,"Bonjour, vous pouvez nous envoyer un message privé ici même pour que nous puissions vous aider. 😊",Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution ?,"On lance un diagnostic ciblé. Bonjour, vous pouvez nous envoyer un message privé ici même pour que nous puissions vous aider. 😊. Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution?","[""['box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Insatisfaction/Colère']""]",neu,normal,"On est là pour vous aider, désolés pour le désagrément.","Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons examiner cela immédiatement avec nos équipes techniques. (thème: [""['Support/SAV/Reclamation'"")",Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble ?,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons examiner cela immédiatement avec nos équipes techniques. (thème: [""['Support/SAV/Reclamation'""). Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble?","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
